ID,numax,dnu,teff,bp_rp,eps_p,d02,alpha_p,env_height,env_width,mode_width,H1_nu,H1_exp,H_power,H2_nu,H2_exp,p_L,p_D,eps_g,alpha_g,d01,u1,u2,DPi1
KIC10525595,2.068396153,0.976445683,3.70182693,1.1564188,1.192173019,0.062301022,-2.088235325,0.987287853,1.202565193,-0.75861376,2.043506477,3.858286129,4.416809734,1.474973117,3.770911124,,,,,,,,
KIC10525657,1.495779476,0.582061362,3.698361566,1.275766373,0.969049935,-0.254440891,-2.153642795,1.056921148,0.582598308,-1.154794473,1.510506205,4.248997241,5.323580129,0.977904473,4.000888747,,,,,,,,
KIC10525987,1.4954934,0.595721322,3.695131298,1.339063644,0.941647309,-0.234628272,-1.550655123,0.538572976,0.748969133,-1.018029819,1.519738659,4.26756711,5.380020045,0.998273258,3.6924681,,,,,,,,
KIC10526837,1.711379217,0.738845117,3.69818757,1.288294792,1.073152859,-0.137586191,-1.95309617,1.154342042,0.784040074,-1.018059252,1.736965519,4.449366496,5.084399855,1.164059776,3.411270193,,,,,,,,
KIC10527754,1.784951822,0.777014812,3.669688708,1.400704384,1.104038392,-0.10529061,-1.813771447,1.269877489,0.903535465,-1.021466028,1.773509123,4.163407529,5.02326524,1.237164846,3.807987985,,,,,,,,64
KIC10528339,1.473912312,0.595624144,3.680063427,1.178342819,0.872025615,-0.171724683,-1.700990208,0.395844869,0.746711825,-0.881258055,1.506711319,3.963022432,5.260982344,1.009099591,4.062961284,,,,,,,,
KIC10528911,1.507418315,0.584884818,3.687172105,1.351764679,0.734617214,-0.363928586,-1.606655772,0.469089446,0.765902621,-0.912790346,1.555476093,4.512432825,5.370138726,0.996832995,3.817928522,,,,,,,,304.8
KIC10528917,1.883802093,0.873710184,3.705863712,1.2700243,1.143922088,0.004439799,-1.928235249,1.328926431,0.961221388,-1.032424896,1.898802658,4.829600094,4.907745028,1.305664738,4.0243269,,,,,,,,72.8
KIC10529006,1.693721729,0.702070985,3.672282625,1.316152573,1.027172444,-0.16334764,-2.095899415,1.148121705,0.809977923,-1.055775851,1.641451247,4.179801915,5.024422586,1.08747879,4.279365147,,,,,,,,
KIC10529104,1.660142131,0.695042225,3.704493697,1.28785038,1.068583562,-0.161088462,-1.859753837,1.053587341,0.813577307,-1.033743004,1.652572245,4.433924911,4.842807509,1.095446555,4.289429813,,,,,,,,
KIC10529640,1.665110562,0.656295327,3.681331706,1.260770798,0.941868561,-0.18820378,-1.848315316,0.46263699,0.908911872,-0.846132583,1.660229001,3.773009406,5.032032038,1.120705449,4.256686665,,,,,,,,254.3
KIC10532670,1.733647503,0.741098172,3.66996737,1.352264404,1.047757462,-0.12698795,-2.023118969,1.062574721,0.805732929,-0.9864434,1.71119128,4.146444504,5.035541977,1.14651129,3.55794385,,,,,,,,
KIC10532751,2.016063868,0.921189131,3.725993259,1.104980469,1.104685288,0.010859402,-2.077379454,0.788672693,1.192002538,-0.686236865,1.979936544,3.260679721,4.566949013,1.455478756,2.14825567,,,,,,,,216.8
KIC10533249,1.65715196,0.653303467,3.696356389,1.324878693,0.959822223,-0.204615324,-1.86125487,0.495446911,0.928704639,-0.912528923,1.626879523,3.827417886,4.942877089,1.174905778,4.065044063,,,,,,,,
KIC10533369,1.62837757,0.626868038,3.69609416,1.313827515,0.861007791,-0.262668894,-1.800421615,0.534738808,0.879496543,-0.940491146,1.652031396,4.338903253,5.063403222,1.077715424,3.67130306,,,,,,,,329.5
KIC10534377,1.578963861,0.635392603,3.713658516,1.203330994,0.940845787,-0.206561905,-1.790061057,0.53071386,0.822072791,-0.881955257,1.591166629,3.911657274,5.093603524,1.063999177,3.909039932,,,,,,,,
KIC10534826,1.437806418,0.503797643,3.668944734,1.422082901,0.927437099,-0.355875952,-1.713992613,0.839383623,0.636917971,-1.153735591,1.457599484,4.250134425,5.343727482,0.899266855,4.024574605,,,,,,,,
KIC10534891,1.739015438,0.720333635,3.705093611,1.227905273,0.951230296,-0.161094109,-1.899253714,0.637855588,0.937165165,-0.81541385,1.66156382,3.436614425,4.769563485,1.198397904,4.212149003,,,,,,,,328.2
KIC10537243,1.517080807,0.601890663,3.702602841,1.285107613,0.737161514,-0.453878684,-1.886585741,0.656405042,0.760381214,-1.023509581,1.547824589,4.140102203,5.33694622,1.017676045,3.807463138,,,,,,,,321
KIC10537820,2.207712077,1.11931923,3.680426171,1.253395081,1.264170797,0.225986981,-2.135057821,1.434923643,1.225046984,-0.796676857,2.234156081,4.471481719,4.490894719,1.620137735,4.133979909,,,,,,,,82.9
KIC10544592,1.527947578,0.622197447,3.696443763,1.21171093,0.904313856,-0.180584978,-1.611431721,0.45043866,0.771482238,-0.967833981,1.534361279,3.87454794,5.186632717,1.02802265,3.593211861,,,,,,,,322.9
KIC10544941,1.523270522,0.595646776,3.710202015,1.273703575,0.899799981,-0.233526275,-1.63299189,0.601351483,0.764978737,-0.956438461,1.489964895,3.825179179,5.152214953,0.983401896,3.412563024,,,,,,,,315.2
KIC10545089,2.097516293,1.021872978,3.677971753,1.343749046,1.242094335,0.114629305,-2.111542325,1.278013793,1.117244372,-0.830760603,2.147219581,4.588909106,4.625350628,1.527314954,4.477627648,,,,,,,,78.1
KIC10545152,1.515320793,0.611977639,3.675869955,1.233328819,0.905055144,-0.172853215,-1.656244339,0.429236581,0.774192526,-1.002000588,1.542943605,4.173652159,5.246648873,1.023773467,3.701314898,,,,,,,,324.8
KIC10545904,1.394193925,0.492593615,3.671358003,1.335455894,0.827924498,-0.320704961,-2.212083172,0.813867048,0.498954298,-1.134645696,1.395633311,4.255187015,5.317204918,0.856874846,4.097637035,,,,,,,,
KIC10546010,2.03989305,1.019931538,3.728921646,1.144349098,1.192239628,0.170036749,-1.959735239,1.101081633,1.13170837,-0.871843764,2.056523833,4.841063068,4.497370977,1.483832326,4.697309095,,,,,,,,
KIC10546245,2.344635328,1.244322683,3.725503269,1.113145828,1.315036755,0.307453935,-2.61381975,0.628740319,1.217478383,-0.904227024,2.310999986,3.493642871,4.138795815,1.813603097,3.564338236,,,,,,,,
KIC10546305,1.638200008,0.640914621,3.706290957,1.313246727,0.880846296,-0.222654975,-1.798465572,0.474084718,0.886014603,-0.845771733,1.658605714,4.07417352,5.002013517,1.111524563,3.609879985,,,,,,,,329.6
KIC10546542,1.562358162,0.626253452,3.712481338,1.242994308,0.939251275,-0.18892986,-1.770757241,0.491103005,0.822572793,-0.899931238,1.576259323,3.711862687,5.150664924,1.056132961,3.305219987,,,,,,,,
KIC10546730,1.558152438,0.628201235,3.70808081,1.344562531,0.94513856,-0.185209144,-1.706409977,0.528141363,0.807386527,-0.92319817,1.575337708,3.839202233,5.346085504,1.006895205,3.858685385,,,,,,,,295.7
KIC10546977,1.632937632,0.640593922,3.682686478,1.311135292,0.99693212,-0.236047675,-1.953576112,0.958166684,0.768345374,-1.073132974,1.630762802,4.360478502,5.015243018,1.084223631,4.361883596,,,,,,,,
KIC10547065,1.611554183,0.600764209,3.70808081,1.324543953,0.917613946,-0.354721674,-1.959713851,0.480820482,0.79056924,-0.930259598,1.541819307,4.002101081,5.036565788,1.020759309,2.765634962,,,,,,,,270
KIC10547418,1.520971709,0.607803076,3.696705781,1.385182381,0.913358542,-0.201872613,-1.770409479,0.485825953,0.785851301,-0.985720351,1.536705827,4.305358332,5.377083163,0.951018283,4.363245799,,,,,,,,309.7
KIC10547575,1.789531532,0.782518274,3.660960292,1.418266296,1.09557035,-0.093582922,-1.857469492,1.205976502,0.935612679,-0.983822952,1.809216895,4.735194952,5.064537535,1.227925615,3.391541554,,,,,,,,
KIC10547905,2.123362681,1.002453455,3.702861171,1.178189278,1.166548924,0.049026547,-2.170957825,0.894432919,1.228844536,-0.736724779,2.072548156,3.362646443,4.346934491,1.523736038,3.50050732,,,,,,,,
KIC10548201,1.780201779,0.768666113,3.685920792,1.215826035,1.058730268,-0.100654869,-1.880134923,1.117978526,0.910471025,-0.986020852,1.757114422,3.927313398,4.815822966,1.232620151,3.891641454,,,,,,,,
KIC10548319,2.359798566,1.213814497,3.701654317,1.095549583,1.37774377,0.240613037,-2.363290803,1.016910694,1.364125786,-0.70633645,2.286898104,3.236456106,4.008262346,1.770926779,3.531687173,,,,,,,,
KIC10548741,1.851995805,0.836543231,3.675136504,1.322108269,1.128795368,-0.042263245,-1.888040239,1.258902267,0.94703623,-0.933123317,1.87525084,4.728586637,4.903680646,1.298279564,4.354768737,,,,,,,,
KIC10549567,2.23746783,1.160062843,3.713154402,1.181355476,1.292066138,0.290938063,-2.052463828,1.331107925,1.216481809,-0.857700657,2.286654753,2.275398748,4.370956391,1.646668988,4.216088233,,,,,,,,
KIC10549650,1.518443491,0.59788044,3.679700381,1.312298775,0.921719796,-0.205207377,-1.730554464,0.550539966,0.756303132,-0.984607816,1.520550211,4.120587557,5.220313984,1.007859392,3.743271681,,,,,,,,244.2
KIC10549732,1.687255733,0.716112581,3.663418212,1.378967285,1.060383326,-0.151346464,-2.257842543,1.16687265,0.756695642,-1.101484942,1.690647938,4.295867244,5.150437992,1.168249289,3.45355094,,,,,,,,
KIC10550140,1.723519503,0.725882782,3.704150517,1.300724983,1.039675128,-0.16758695,-1.835684333,1.111465783,0.853378733,-1.027131951,1.709788584,4.15574727,4.90972729,1.175873279,4.222816807,,,,,,,,
KIC10550170,1.811935329,0.79771235,3.666049738,1.416035652,1.132986072,-0.088802903,-1.927396692,1.154152746,0.968965186,-0.99079765,1.831141617,4.891157974,4.984443177,1.252120115,4.067773985,,,,,,,,
KIC10550359,1.430846561,0.554088457,3.678427322,1.295485497,0.861341057,-0.245699053,-1.6857055,0.364464558,0.687593327,-0.963094092,1.483539966,4.258035688,5.372562259,0.95722336,3.928958151,,,,,,,,312.8
KIC10550429,2.127482335,1.029417407,3.703033305,1.158190727,1.222965325,0.123183657,-2.237888105,1.204304899,1.203639379,-0.820356337,2.116099661,3.978599171,4.42930909,1.51202026,2.885810269,,,,,,,,
KIC10551265,1.71797384,0.716886331,3.696618459,1.337310791,1.034419247,-0.168497171,-2.013114074,1.14520081,0.801233957,-1.046436914,1.765117106,4.557531624,5.052568199,1.167187777,3.345320237,,,,,,,,
KIC10551313,1.521527658,0.595571585,3.673757937,1.398910522,0.803656926,-0.214086487,-1.531797717,0.470366147,0.728295452,-1.049384698,1.519873479,4.340333504,5.204687764,0.973917981,3.761340866,,,,,,,,316.4
KIC10551453,1.536652005,0.614074705,3.705949195,1.300178528,0.915398564,-0.168722985,-1.703348023,0.571222664,0.79266555,-0.949679655,1.55252468,3.698392907,5.202781215,1.070912997,4.594020671,,,,,,,,
KIC10552202,1.589375927,0.639190274,3.695131298,1.180190086,0.996288842,-0.213308211,-1.733616755,1.010094108,0.728013353,-1.058119709,1.577350176,3.953337489,5.008540475,0.999389454,3.727362653,,,,,,,,
KIC10552382,1.590248662,0.641897432,3.700097705,1.35744381,1.010090523,-0.219547662,-1.735049062,1.001691501,0.75394259,-1.081994489,1.614749004,4.335853458,5.214381249,1.047628221,3.66616722,,,,,,,,
KIC10552527,1.681242104,0.700784668,3.672559628,1.368871689,1.007296586,-0.170723288,-2.442527099,1.126181554,0.730920549,-1.09054524,1.698527269,4.587025768,4.995871345,1.129457546,4.055030273,,,,,,,,
KIC10552614,1.650625543,0.658269219,3.703205371,1.247109413,0.961395103,-0.17281017,-1.920837404,0.552643082,0.8896432,-0.861668974,1.627983626,3.763942767,4.896651584,1.12179013,4.059583618,,,,,,,,317.2
KIC10552972,2.252401153,1.141570256,3.715836275,1.100381851,1.291872512,0.243707083,-2.228424395,1.231488796,1.303274866,-0.656755709,2.31137662,4.755320391,4.26391085,1.661429447,4.038778086,,,,,,,,
KIC10553195,1.49880139,0.596221981,3.697665163,1.351280212,0.941435099,-0.223693316,-1.696821364,0.465732676,0.771760001,-0.985028263,1.580942767,4.1515477,5.313032486,1.06979498,4.220502687,,,,,,,,324.3
KIC10553204,1.730782763,0.751633067,3.699751032,1.333208084,1.099033528,-0.121832275,-1.872121349,1.081829571,0.85704186,-1.00722069,1.744580135,4.724781936,4.939972609,1.173460947,4.15110182,,,,,,,,
KIC10553525,1.890352993,0.876470089,3.67651071,1.320561409,1.153850358,0.008720039,-1.934054483,1.163070416,0.999725798,-0.959505568,1.8960166,4.739911197,4.861164721,1.329934773,4.35319512,,,,,,,,
KIC10553815,2.243483216,1.123642595,3.718335579,1.231265068,1.307582526,0.201971576,-2.449241474,0.799042773,1.262444826,-0.829573677,2.208679541,2.402409159,4.193263814,1.648171197,4.059117404,,,,,,,,
KIC10553827,1.506886002,0.591410183,3.694780636,1.40935421,0.903388646,-0.225291055,-1.703486633,0.491052997,0.765879072,-0.993519277,1.478233431,3.823325459,5.321205242,0.947742599,3.606844271,,,,,,,,
KIC10553844,1.775451125,0.755003074,3.690284703,1.185795784,1.100597102,-0.132254797,-1.969293012,0.962018139,0.937908517,-0.937332232,1.782545132,4.300562265,4.686376838,1.175402176,2.704807045,,,,,,,,
KIC10553939,1.712257862,0.730962372,3.698970004,1.387490273,0.776079559,-0.314842656,-1.862738714,0.918029657,0.807243426,-0.812099743,1.680875293,4.284202979,4.964973551,1.191566369,2.981838972,,,,,,,,
KIC10553971,1.661659868,0.702239715,3.702861171,1.32681942,1.064325906,-0.146093546,-1.995458573,1.097858519,0.785093879,-1.082700286,1.675741222,4.022820627,5.014964168,1.141882327,3.615916267,,,,,,,,
KIC10555025,1.661883408,0.687586848,3.67614468,1.411632538,1.067085302,-0.15945515,-1.841234936,1.072493305,0.817782024,-1.04255002,1.654580144,4.198053254,5.024894697,1.090965625,3.800990242,,,,,,,,
KIC10555186,2.219040868,1.095018154,3.697926445,1.190554619,1.254550974,0.175734563,-2.144811832,1.185796079,1.327242031,-0.769207403,2.235149338,2.332395318,4.459162844,1.597794696,2.030642505,,,,,,,,
KIC10555373,2.196668961,1.095457031,3.709439574,1.317527771,1.29562303,0.197606545,-2.516360641,0.867876651,1.153627307,-0.815932934,2.185923411,3.264894826,4.456427322,1.594506891,2.243593975,,,,,,,,
KIC10555618,1.522178632,0.615642304,3.695481676,1.219950676,0.912135401,-0.195152089,-1.675822321,0.544795717,0.759893297,-1.018483776,1.584551997,4.077332983,5.417897639,1.068538998,4.238876939,,,,,,,,299.8
KIC10555813,1.655236481,0.671819524,3.706034661,1.336174965,0.980765592,-0.161594249,-1.837440465,0.515145004,0.859070413,-0.874751385,1.622429855,3.933682023,4.977843235,1.074286696,4.210943677,,,,,,,,287.9
KIC10556418,1.450625723,0.5282528,3.703033305,1.373495102,0.913912104,-0.30158016,-2.026831268,0.623057841,0.66719278,-1.111752051,1.469717002,4.224469925,5.132263824,0.898890487,3.613946007,,,,,,,,
KIC10556924,2.206605839,1.081764321,3.70182693,1.341697693,1.263001085,0.16717716,-2.158927603,0.897242339,1.309528841,-0.710415379,2.260122616,3.281358629,4.281399408,1.603802371,3.978673559,,,,,,,,
KIC10579765,2.114779475,1.026505723,3.695481676,1.163188934,1.221683518,0.121033451,-2.053833448,1.226963009,1.20979241,-0.853753308,2.111139955,4.732857527,4.457573951,1.542176679,4.463361701,,,,,,,,
KIC10580260,2.181933165,1.109928686,3.711638538,1.189745903,1.262085753,0.245198586,-2.078579922,1.135887858,1.182908092,-0.783072285,2.175488138,3.080870975,4.441248001,1.579721966,3.806486134,,,,,,,,82.2
KIC10581491,2.36356239,1.241986269,3.685741739,1.282436371,1.367420747,0.348411767,-2.313842368,1.340420988,1.326505592,-0.841094103,2.384160769,3.713269469,4.322438412,1.780075674,3.624677586,,,,,,,,90.2
KIC10583857,1.635626529,0.679979599,3.673757937,1.377519608,1.035147694,-0.190361964,-1.99407096,1.126603965,0.756814196,-1.057038875,1.645678575,4.433839512,5.231571291,1.088130265,3.834844963,,,,,,,,
KIC10583963,2.123903437,1.035616072,3.698970004,1.212091446,1.226674835,0.142855025,-2.225884894,1.132980215,1.170849517,-0.905095396,2.099421282,3.577234911,4.386815947,1.563733125,4.363631284,,,,,,,,
KIC10585937,1.750357913,0.764995598,3.695744275,1.300619125,1.082951066,-0.100549151,-2.119420043,1.195417684,0.826595082,-1.037108389,1.741672223,4.269643468,4.985375589,1.213090337,4.066346936,,,,,,,,
KIC10586902,1.655360825,0.696972287,3.698013504,1.220838547,1.052007816,-0.154100505,-1.785428251,1.09301759,0.818098389,-1.088548582,1.638241186,4.144516824,5.048953602,1.086447286,4.129453606,,,,,,,,
KIC10587122,1.585204374,0.62123288,3.675686709,1.269031525,0.859968788,-0.246568723,-2.140354466,0.613773876,0.773456684,-0.936858138,1.568419156,4.155368886,5.189382225,1.020945263,3.965561495,,,,,,,,307.1
KIC10587201,2.289421104,1.178649117,3.720903171,1.197699547,1.351009358,0.289545043,-2.302318573,1.103446657,1.294468448,-0.787264929,2.336758178,4.291245474,4.320555684,1.696952414,3.699765634,,,,,,,,84.3
KIC10587702,1.666113458,0.691265459,3.676967814,1.348650932,1.048605231,-0.187094503,-1.771255721,1.074042172,0.817568415,-1.029175396,1.666668181,4.377946823,5.137376038,1.105771105,4.225557194,,,,,,,,
KIC10590005,2.015407415,0.957951475,3.692406235,1.34028244,1.197793945,0.066456104,-2.134126759,1.306457118,1.0456044,-0.92246094,2.037536256,4.879896997,4.768259966,1.442085669,3.979798309,,,,,,,,75.6
KIC10590582,1.772149292,0.773912751,3.708675793,1.254780769,1.100548974,-0.106661023,-2.031644394,1.166327696,0.896583685,-1.034587886,1.747920852,4.117640915,4.889351572,1.181483859,3.665375632,,,,,,,,
KIC10590683,1.429388872,0.564963933,3.704665185,1.237944603,0.83671895,-0.266835003,-1.527199127,0.342258408,0.727182619,-0.932394895,1.472802772,4.188797865,5.435608504,0.963358186,3.995508975,,,,,,,,
KIC10591093,2.21762355,1.104412901,3.716837723,1.138480186,1.281358678,0.19137667,-2.201891076,1.207336176,1.301771643,-0.831519954,2.239792613,4.078237344,4.32954028,1.642165145,3.838814087,,,,,,,,
KIC10591169,2.35375013,1.219680387,3.712733859,1.220619202,1.373365593,0.301133913,-2.602926984,1.051579651,1.302206943,-0.831712269,2.295233495,2.916418909,4.322715101,1.772001402,3.24178403,,,,,,,,
KIC10591886,1.976466603,0.938825404,3.727785174,1.134051323,1.169624241,0.064589642,-2.241969675,1.117726465,1.024720477,-0.88950809,1.971353805,4.275743389,4.606586332,1.384132136,3.247951385,,,,,,,,73.3
KIC10592249,1.572572368,0.625047049,3.696268997,1.306238174,0.940400408,-0.230688932,-1.83169226,0.549898502,0.779088246,-0.887647981,1.560757105,4.136944649,5.205177519,1.00165667,3.268018223,,,,,,,,263.1
KIC10592335,1.707149571,0.705215468,3.687261346,1.291357994,1.046304773,-0.1926669,-1.964456562,1.104513751,0.804938022,-0.997078761,1.705520781,4.301348205,5.015227024,1.113907181,3.396709894,,,,,,,,
KIC10592924,1.723041057,0.733889986,3.705607163,1.201236725,1.058396288,-0.131948797,-2.157721506,1.13851028,0.787743747,-1.071107538,1.665290899,3.094790911,4.748282891,1.17751753,2.228430006,,,,,,,,
KIC10593078,2.313690702,1.185407756,3.711554168,1.204353333,1.344694874,0.270077951,-2.185396265,1.247671844,1.36069788,-0.681933501,2.259664496,3.116517812,4.28263841,1.70070747,3.735399146,,,,,,,,82.2
KIC10593088,1.865900834,0.852073724,3.682054777,1.197214127,1.149633915,0.011409501,-2.072447521,1.042369502,0.946587437,-0.937315079,1.850966805,4.215057428,4.753442785,1.318715233,4.504268716,,,,,,,,
KIC10593799,2.224058817,1.123916926,3.714162046,1.216357231,1.289206598,0.226004283,-2.379738534,1.36785278,1.18311928,-0.85903505,2.242790464,2.312189867,4.383922126,1.626882349,3.972297045,,,,,,,,81.6
KIC10596539,1.544024592,0.600045435,3.69653112,1.32563591,0.918064709,-0.251172476,-1.80270817,0.448790829,0.779584316,-0.963803909,1.495070221,3.777736498,5.183192655,1.020364372,3.921441091,,,,,,,,
KIC10597164,2.353761687,1.233795129,3.735997884,1.141736984,1.363071138,0.349002356,-2.566470548,0.9085471,1.255832642,-0.852977628,2.305192637,3.399447219,4.263815708,1.762958234,2.596874079,,,,,,,,
KIC10597648,1.551258957,0.595885297,3.655426588,1.461532593,0.994267963,-0.24996483,-1.980669477,0.856355865,0.689992505,-1.062329778,1.554179792,4.127427365,4.917609164,1.079285048,4.67123513,,,,,,,,
KIC10598558,1.638715031,0.658880427,3.710455864,1.194164276,0.951831967,-0.158879884,-1.819812239,0.609116249,0.857122459,-0.870168022,1.652703441,4.063421562,5.322411501,1.136606898,4.131955014,,,,,,,,273.9
KIC10599101,1.848025791,0.849582808,3.669037801,1.272889137,1.135597977,-0.011071227,-2.132572517,1.27704567,0.922740849,-1.022100529,1.85056116,4.532594959,4.910769567,1.276009482,3.908873188,,,,,,,,
KIC10599712,1.574502266,0.620484747,3.693814854,1.280033112,0.914849446,-0.221250616,-1.803023396,0.579174313,0.831953835,-0.886950324,1.559264452,4.070729695,5.144806862,1.043913247,4.092327198,,,,,,,,245.3
KIC10599977,2.271147794,1.159914237,3.692141609,1.358183861,1.313961783,0.253725572,-2.242590813,1.330163428,1.255233835,-0.844669931,2.329759214,4.151601621,4.482452458,1.679476526,3.538037749,,,,,,,,84.8
KIC10600127,1.502261569,0.58918673,3.685741739,1.323939323,0.959062219,-0.255029615,-1.876396752,0.994584313,0.658441118,-1.133303391,1.51196531,4.283600369,5.326424501,0.943757985,4.361294387,,,,,,,,
KIC10600807,1.773219857,0.695867176,3.711554168,1.119084358,0.8563322,-0.297331583,-2.096139175,0.533041388,1.010349489,-0.730535626,1.755506469,3.716954524,4.660991669,1.276027677,3.646847616,,,,,,,,
KIC10601155,1.51014279,0.600446988,3.70808081,1.27124691,0.942184569,-0.196950169,-1.682911481,0.573444495,0.774465923,-0.957854264,1.536628242,3.739360178,5.284644292,1.014189394,3.897180356,,,,,,,,250.1
KIC10601452,1.49471747,0.593931626,3.703119346,1.299842834,0.842204953,-0.166267348,-1.80859456,0.411821627,0.734977835,-0.96538551,1.484991618,3.751185959,5.397221102,0.974705538,3.663883611,,,,,,,,320.2
KIC10602015,2.268848693,1.152540553,3.693111115,1.182336807,1.307742087,0.248323427,-2.263304232,1.383646179,1.301192264,-0.793588178,2.348812991,4.626855262,4.294089316,1.744599782,4.895084169,,,,,,,,81.8
KIC10602372,1.975611162,0.912214303,3.672190251,1.366698265,1.177459514,0.005336602,-2.05311494,1.192123869,1.070698727,-0.906190145,1.989928688,4.908448748,4.752522282,1.370447039,3.414823965,,,,,,,,72
KIC10602374,1.597424508,0.626985722,3.696793085,1.324939728,0.861195729,-0.223150876,-2.085734664,0.647723619,0.784170387,-0.882798386,1.58954794,4.222871466,5.185700855,1.046521163,4.008059893,,,,,,,,326.1
KIC10602976,1.553741306,0.625552449,3.691788524,1.241703987,0.932747381,-0.180108255,-1.784040914,0.476449953,0.791457999,-0.915488038,1.560043645,3.935644053,5.135608184,1.041252816,4.324227101,,,,,,,,287
KIC10603170,1.627107453,0.647122271,3.688330818,1.286417961,0.910270054,-0.199904294,-1.809579206,0.559927314,0.871759893,-0.873542866,1.590957343,3.97691764,5.091903352,1.083962575,4.170385461,,,,,,,,260.2
KIC10603547,1.770880225,0.737914921,3.712902125,1.272946358,0.997227185,-0.116253078,-1.950826223,0.491979238,0.984220519,-0.758109988,1.748863581,3.255973786,4.896556042,1.238147045,2.443187062,,,,,,,,320.3
KIC10603861,1.481185493,0.586865913,3.700097705,1.323724747,0.843678261,-0.211205325,-1.638887654,0.346731364,0.759825182,-0.918430525,1.484216787,3.694565091,5.388251239,0.935126185,3.810493078,,,,,,,,
KIC10603958,1.457026354,0.585506864,3.68645751,1.255262375,0.784518085,-0.333968555,-1.665263663,0.358756683,0.689153958,-0.923647901,1.508333569,4.357467735,5.367599217,0.976305488,4.160420874,,,,,,,,
KIC10604054,1.78959095,0.784499445,3.675778342,1.40939045,1.106253856,-0.085352224,-2.07738946,1.273229278,0.872116817,-1.038435897,1.788671901,4.714023963,5.01189004,1.236986135,4.478750328,,,,,,,,
KIC10604255,1.482034278,0.586532908,3.676967814,1.288880348,0.851684903,-0.260425485,-1.70245298,0.340606668,0.728916618,-0.926719192,1.511489746,4.049899033,5.448226941,0.999030251,4.08113434,,,,,,,,284.1
KIC10604435,1.789519291,0.777957064,3.666611568,1.386637688,1.090487748,-0.112829008,-1.922532291,1.239444964,0.908967891,-1.064351649,1.792779055,4.199437022,5.011719551,1.253751856,4.359204877,,,,,,,,
KIC10604460,1.485323051,0.581033224,3.675136504,1.359313011,0.90989997,-0.283098274,-1.621564527,0.389311832,0.765105579,-0.966612765,1.492395023,4.260198554,5.446567036,0.979979647,3.832506085,,,,,,,,
KIC10604509,1.909561806,0.901947988,3.718003168,1.268867493,1.180799427,0.046952418,-2.04071238,0.829591452,0.963229927,-0.995833735,1.906788816,4.689036411,4.575126407,1.346258421,4.348817213,,,,,,,,
KIC10604605,1.660704407,0.6968908,3.712397131,1.274168015,1.047902644,-0.212400151,-1.727237907,0.934051662,0.822380734,-1.009166538,1.663879324,4.313114137,5.0560012,1.098059021,3.789039504,,,,,,,,
KIC10604941,1.778399563,0.778323061,3.679064318,1.436401367,1.118523292,-0.099900318,-1.947684814,1.170382937,0.889427773,-1.053090422,1.804483638,4.801311489,5.093178117,1.203533704,3.745825102,,,,,,,,
KIC10605155,1.982130171,0.943196212,3.717587297,1.165061951,1.162823681,0.063031425,-1.998703778,1.099395185,1.092749153,-0.87653246,1.9876779,4.853938855,4.608414724,1.423853654,3.968691153,,,,,,,,
KIC10609343,1.523857823,0.60753502,3.674861141,1.353762627,0.889265407,-0.191326596,-1.578930761,0.634004513,0.72266809,-1.073083121,1.487370281,3.891304583,5.249248099,0.945145588,3.904748404,,,,,,,,283.5
KIC10609452,1.553651084,0.624908754,3.707655324,1.28476429,0.93382827,-0.18855172,-1.782378125,0.487685456,0.819098381,-0.934255931,1.562635303,4.316741106,5.274243039,1.012060717,3.605797799,,,,,,,,307.2
KIC10610250,2.189649877,1.100799351,3.684216795,1.292430878,1.256723756,0.211406474,-2.028957919,1.369066258,1.263104763,-0.766454296,2.215291337,4.483832129,4.541799962,1.612729208,4.377232688,,,,,,,,
KIC10610275,1.365553057,0.470106767,3.664359875,1.343460083,0.823751842,-0.376611103,-2.210691337,0.699379827,0.511279332,-1.128195419,1.384267638,4.005937733,5.298448459,0.895316638,3.946580563,,,,,,,,
KIC10610644,1.500006033,0.60685946,3.686636269,1.271292686,0.898061926,-0.230034185,-1.770596557,0.404655692,0.765175457,-0.961828467,1.523757235,4.168155945,5.353596595,0.993463913,3.715567606,,,,,,,,333.7
KIC10610707,1.517801816,0.60932794,3.681331706,1.298210144,0.942020718,-0.208437379,-1.694130765,0.52369342,0.816114997,-0.974264219,1.560849106,4.20569703,5.246542608,1.038709783,4.114744147,,,,,,,,283.6
KIC10611084,1.653808281,0.639479428,3.674309889,1.381904602,0.92183766,-0.264130958,-1.898248448,0.636135459,0.886458562,-0.85562635,1.626263229,3.646840919,5.069594104,1.07940077,3.544849535,,,,,,,,
KIC10611256,1.510995175,0.574992955,3.670802284,1.499752045,0.948056484,-0.304927957,-1.835813713,0.984245853,0.720494514,-1.125870514,1.558117559,4.880335697,5.402113293,0.985502807,4.569619499,,,,,,,,
KIC10611263,2.149362912,1.066919605,3.682145076,1.305501938,1.258974614,0.164405813,-2.029280261,1.13478366,1.266838231,-0.804778161,2.169011181,3.97631026,4.573720464,1.564991273,3.169732991,,,,,,,,80
KIC10612112,1.487457501,0.581152171,3.699490845,1.364911079,0.838485497,-0.280958352,-1.732088117,0.370334509,0.756226731,-0.990098325,1.462792187,4.099024619,5.273750204,0.937105001,3.473589757,,,,,,,,
